"rank","property_id","address","latitude","longitude","price","currency","bedrooms","bathrooms","area_sqft","land_area_sqft","listing_agent_name","listing_broker_name","other_agents","redfin_estimate","estimate_mortgage","days_on_market","year_built","property_type","property_style","sold_date","status","mls_number","image_urls","description","input_url","property_url","listing_page_url"
"762","1987459","6733 Snake Rd, OAKLAND, CA 94611","37.8347067","-122.2030497","1525000","USD","3","2","1446","9648","Terry McElroy","Mc Elroy Properties & Inv.","","1530779","","","1960","Single Family Home","","06-05-2021","Sold","ML81836322","https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_1_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_2_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_3_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_4_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_5_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_6_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_7_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_8_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_9_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_10_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_11_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_12_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_13_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_14_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_15_4.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_16_3.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_17_3.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_18_3.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_19_3.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_20_3.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/322/ML81836322_21_3.jpg","SPECTACULAR CONTEMORARY WITH AWESOME 180 DEGREE VIEWS OF SAN FRANCISCO BAY. THE MOMENT YOU WALK INSIDE YOU NOTICE WALLS OF GLASS, OPEN BEAM CEILINGS AND FINE CHEF'S KITCHEN WITH CEASARSTONE QUARTZ COUNTER TOPS. LUXURIOUS BATHROOMS WITH ITALIAN PORCELIN WALK IN SHOWER WITH BAY VIEWS AND SOAKING TUB. BUILT IN CABINETRY THROUGHOUT. AMENITIES INCLUDE FISHER+PAKEL STAINLESS STEEL DOUBLE DOOR REFRIG & STAINLESS STEEL DISHWASHER DRAWERS, FIVE BURNER GAS STOVE TOP. BEAUTIFUL REFURBISHED LIKE NEW DECK THAT SPANS THE LENGTH OF THE HOME.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/6733-Snake-Rd-94611/home/1987459","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-7"
"324","525435","1555 Lakeside Dr, Oakland, CA 94612","37.8033352","-122.2617996","725000","USD","1","1","1076","","Anne Culbertson","Compass","","730480","","","1968","Condo/Co-op","","16-02-2021","Sold","40937903","https://ssl.cdn-redfin.com/photo/10/bigphoto/903/40937903_0.jpg","Entered for comp purposes. Sold off-market.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1555-Lakeside-Dr-94612/home/525435","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-4"
"542","1798129","2203 13th Ave, Oakland, CA 94606","37.7953714","-122.2398857","990000","USD","2","2","1077","3196","Brian Cheek","Keller Williams Realty","Jennifer Telfeyan - Keller Williams Realty","944188","","","1895","Single Family Residential","","","Sold","40933964","https://ssl.cdn-redfin.com/photo/10/bigphoto/964/40933964_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","This lovely Queen Anne Victorian has an old soul with thoroughly modern charms. Set on a fenced corner lot, its solid street presence is enhanced by its historical details. Highlighted with soaring ceilings and wood trim that’s found throughout, the foyer leads directly into a handsome living room with a gorgeous marble fireplace. Arched doorways, ceiling medallions, intricate plasterwork are offset by a modern and open layout. Through a graceful arch, the formal dining room leads directly to the kitchen - featuring a farmhouse sink, subway tile backsplash and, through a beautiful stained-glass door, access to a fantastic back garden. A deck off the kitchen is ideal for morning coffee, and a dining patio is up a few steps under the trees. Lush and lovely, the garden is landscaped with fruit trees, a massive bird of paradise, jasmine, and a majestic redwood. Both bedrooms have charming en suite bathrooms. As a bonus, the lower level includes a home office, laundry room and storage.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/2203-13th-Ave-94606/home/1798129","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-5"
"492","1543597","4748 Brookdale Ave, Oakland, CA 94619","37.779547","-122.2003895","930159","USD","2","1","1413","4080","","","","930159","","","1921","","","","Sold","","https://ssl.cdn-redfin.com/photo/10/bigphoto/318/40712318_0.jpg | | | | | | | | | | | | | | | | | |","","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/4748-Brookdale-Ave-94619/home/1543597","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-5"
"633","1727999","5320 Broadway, Oakland, CA 94618","37.8375001","-122.2501231","1200000","USD","","","2598","4400","Tomaj Trenda","Coldwell Banker Residential Be","","","","","1904","Multi-Family (2-4 Unit)","","03-05-2021","Sold","40948162","https://ssl.cdn-redfin.com/photo/10/bigphoto/162/40948162_1.jpg","Triplex in Rockridge. 3 one bedroom, one bathroom units. Entered for COMP purposes only.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/5320-Broadway-94618/home/1727999","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-6"
"257","559061","5407 Roberts Ave, Oakland, CA 94619","37.7771803","-122.191522","670000","USD","2","1","709","2613","Cristian Hernandez","Compass","","674197","","","1924","Single Family Residential","","","Sold","40936558","https://ssl.cdn-redfin.com/photo/10/bigphoto/558/40936558_3.jpg | | | | | | | | | | | | |","Gorgeous property located in the sought after neighborhood of Maxwell Park. Completely renovated from top to bottom. Spanish backsplash tile adorns the kitchen walls to compliment the two tone cabinets and brass finishes. Laminate floors throughout, quartz counter tops and stainless steel appliances are just some of the details that makes this bungalow extra special. All information and images should be independently reviewed and verified for accuracy.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/5407-Roberts-Ave-94619/home/559061","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-3"
"255","559061","5407 Roberts Ave, Oakland, CA 94619","37.7771803","-122.191522","670000","USD","2","1","709","2613","Cristian Hernandez","Compass","","674197","","","1924","Single Family Residential","","","Sold","40936558","https://ssl.cdn-redfin.com/photo/10/bigphoto/558/40936558_3.jpg | | | | | | | | | | | | |","Gorgeous property located in the sought after neighborhood of Maxwell Park. Completely renovated from top to bottom. Spanish backsplash tile adorns the kitchen walls to compliment the two tone cabinets and brass finishes. Laminate floors throughout, quartz counter tops and stainless steel appliances are just some of the details that makes this bungalow extra special. All information and images should be independently reviewed and verified for accuracy.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/5407-Roberts-Ave-94619/home/559061","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-3"
"194","168804187","8616 MACARTHUR Blvd, Oakland, CA 94605","37.7589846","-122.1624728","600000","USD","5","4","2249","6500","David Gunderman","Keller Williams Realty","MICHAEL BRADLEY - Keller Williams Realty","","","","1928","Multi-Family (2-4 Unit)","","","Sold","40949244","https://ssl.cdn-redfin.com/photo/10/bigphoto/244/40949244_1.jpg | | | | |","Well maintained Duplex with all separate utilities (gas, electrical and water). Remodeled down to the studs in 2017 with upgraded electrical, plumbing, mechanical and roofing. Sewer Lateral Compliant. Guaranteed monthly rents through Oakland Housing Authority with the tenants paying utilities (electric, gas and water). High density development potential in the RU-4 zone with room for expansion. Accessible to transit","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/8616-MacArthur-Blvd-94605/home/168804187","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"604","1405716","7211 Woodrow Dr, Oakland, CA 94611","37.8323057","-122.1957785","1150000","USD","3","2","1615","5932","Shannon Hooshmand","Compass","","1163287","","","1955","Single Family Residential","Traditional","10-03-2021","Closed","512015","https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_1_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_2_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_3_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_4_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_5_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_6_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_7_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_8_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_9_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_10_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_11_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_12_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_13_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_14_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_15_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_16_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_17_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_18_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_19_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_20_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_21_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_22_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_23_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_24_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_25_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_26_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_27_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_28_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_29_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_30_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_31_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/015/512015_32_1.jpg","Welcome to 7211 Woodrow Drive, nestled in the beautiful Montclair. This gorgeous home will NOT last long!! Throughout the property you will find a ton of natural lighting, exceptional views, and expansive windows + skylights. Updates throughout the home include: A newly whitewashed brick fire place, new wood flooring in bedrooms, remodeled sink in entryway, plus more! A definite must see!! Video Link: https://youtu.be/rMTJBJ8F8gk","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/7211-Woodrow-Dr-94611/home/1405716","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-6"
"126","1363451","1925 96Th Ave, Oakland, CA 94603","37.7487457","-122.1656244","560000","USD","2","1","884","7050","Daryll Canlas","JSL Realty, Inc.","","577142","","","1920","Single Family Residential","","","Sold","40937359","https://ssl.cdn-redfin.com/photo/10/bigphoto/359/40937359_0.jpg | | | | | | | | | | | | | | | | | | |","This beautiful, entirely remodeled 2 bedroom modern home boasts an open floor plan which allows for easy indoor/outdoor living and entertaining. No expenses were spared in this beautiful design! This home also has a rare HUGE lot size! It also features a brand new kitchen with stunning counter tops, new lighting throughout, new appliances, flawless new bathroom, new flooring throughout, new dual pane windows, fresh interior and exterior paint, a massive back yard, much more. There is also a large bonus area on ground level with unlimited possibilities. This home resides in an excellent, convenient location near shopping, public transportation and freeway access. You will absolutely fall in love with this completely remodeled home. Some photographs were staged digitally to show potential and the downstairs bonus area is UNFINISHED. All information and images should be independently reviewed and verified for accuracy.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1925-96th-Ave-94603/home/1363451","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"674","1964618","4047 Rusting Ave, Oakland, CA 94605","37.7836885","-122.1754254","1275000","USD","3","2","1611","5842","Jennie A. Flanigan","COMPASS","","1274234","","","1951","Single Family Residential","","","Sold","40941670","https://ssl.cdn-redfin.com/photo/10/bigphoto/670/40941670_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Mid-Century Modern with open floor plan on 2 levels on sun-filled lot (deck, hot tub gazebo, hill views). Garage under house, direct access to downstairs, AC! Front flowerbeds. Broad-plank wood floors, neutral color scheme, recessed & vintage styled lighting. Main floor: open flow from front door through living-dining-kitchen-patio doors to deck. Cut-stone fireplace w/ mantel. Walk-through kitchen: granite counters over dark wood cabinets, s/s sink, appliances. Flexible-use front bedroom, 2 bedrooms with sliding barndoor closets. Bath: granite, shower, 2 sinks/vanity. Stairs down to lower level: w/d alcove, full bath, family room w/ built-ins, storage, utilities, gym/shop, garage. Spacious entertaining backyard: hot tub gazebo, huge deck off kitchen with pergola, upslope terraces, hills views, mini-lawn, annuals. Easy commutes via 580 & 13. Minutes to Montclair shopping, dining, Fabulous Farmer’s Market & Hip Laurel/Dimond shopping and dining. Many parks, hikes, biking above & below 13","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/4047-Rusting-Ave-94605/home/1964618","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-7"
"915","579405","13555 Skyline Blvd, Oakland, CA 94619","37.7849342","-122.1429811","2500000","USD","5","4.5","4594","49425","Andrew Dames","Grobecker Holland Int'l","","2483957","","","1959","Single Family Residential","","","Sold","40941997","https://ssl.cdn-redfin.com/photo/10/bigphoto/997/40941997_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Silicon Valley Estate with unparalleled local amenities: Sequoyah Hills Golf Club, Tennis Club, Equestrian Club, hiking trails with city views of Oakland & San Francisco. Prestigious Hillcrest Estates, 13555 Skyline Blvd has been transformed into a 4,594 sq ft contemporary farmhouse on a sprawling 1.13 acre walkable lot. Private gates open to an expansive 5 bdr / 4.5 ba home, attached guest home, wine cellar, ground level entertainment room, 2 car separate garage + carport. Vaulted ceilings coupled with exposed architectural beams, Italian wood grain kitchen & bath cabinetry, French Oak engineered wood, 16 ft glass slider creates a seamless indoor/outdoor feel. Energy efficiency, safety, & home technology from Ring, to Nest, to Cat 6, to Smart LED lighting. Private oasis style setting with an option for horses on property, the outdoor space incorporates multiple areas to enjoy: over 7,000 sq ft of irrigated grass, Redwood deck, Fire pit terrace; An atmosphere of pure tranquility","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/13555-Skyline-Blvd-94619/home/579405","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-9"
